iid,pid,wave,gender,age,age_o,race,race_o,same_race,same_religion,imp_same_race,imp_same_rel,field,goal,go_date,go_out,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,int_corr,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,pf_att,pf_sin,pf_int,pf_fun,pf_amb,pf_sha,attr,sinc,fun,int,amb,exp_happy,like,dec,match
44,27.0,2,Male,24.0,22.0,European/Caucasian-American,Latino/Hispanic American,0,0.20549999999999996,3.0,3.0,Psychology,Seemed like a fun night out,Once a week,Several times a week,9.0,1.0,8.0,7.0,8.0,8.0,10.0,6.0,7.0,8.0,1.0,7.0,3.0,8.0,1.0,6.0,8.0,0.44,17.0,10.0,18.0,20.0,25.0,10.0,25.0,15.0,25.0,25.0,15.0,15.0,7.0,9.0,8.0,9.0,9.0,7.0,7.0,1,0
44,28.0,2,Male,24.0,26.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,3.0,3.0,Psychology,Seemed like a fun night out,Once a week,Several times a week,9.0,1.0,8.0,7.0,8.0,8.0,10.0,6.0,7.0,8.0,1.0,7.0,3.0,8.0,1.0,6.0,8.0,,,,,,,,25.0,15.0,25.0,25.0,15.0,15.0,7.0,9.0,8.0,9.0,9.0,7.0,5.0,1,0
44,29.0,2,Male,24.0,22.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,3.0,3.0,Psychology,Seemed like a fun night out,Once a week,Several times a week,9.0,1.0,8.0,7.0,8.0,8.0,10.0,6.0,7.0,8.0,1.0,7.0,3.0,8.0,1.0,6.0,8.0,-0.41,20.0,22.0,18.0,15.0,15.0,10.0,25.0,15.0,25.0,25.0,15.0,15.0,7.0,9.0,8.0,9.0,9.0,7.0,7.0,1,1
44,30.0,2,Male,24.0,23.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,3.0,3.0,Psychology,Seemed like a fun night out,Once a week,Several times a week,9.0,1.0,8.0,7.0,8.0,8.0,10.0,6.0,7.0,8.0,1.0,7.0,3.0,8.0,1.0,6.0,8.0,-0.27,10.0,20.0,20.0,20.0,20.0,10.0,25.0,15.0,25.0,25.0,15.0,15.0,7.0,9.0,8.0,9.0,9.0,7.0,8.0,1,0
44,31.0,2,Male,24.0,24.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,3.0,3.0,Psychology,Seemed like a fun night out,Once a week,Several times a week,9.0,1.0,8.0,7.0,8.0,8.0,10.0,6.0,7.0,8.0,1.0,7.0,3.0,8.0,1.0,6.0,8.0,0.0,35.0,10.0,20.0,20.0,10.0,5.0,25.0,15.0,25.0,25.0,15.0,15.0,7.0,9.0,8.0,9.0,9.0,7.0,9.0,1,0
44,32.0,2,Male,24.0,27.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,0.15239999999999998,3.0,3.0,Psychology,Seemed like a fun night out,Once a week,Several times a week,9.0,1.0,8.0,7.0,8.0,8.0,10.0,6.0,7.0,8.0,1.0,7.0,3.0,8.0,1.0,6.0,8.0,-0.11,50.0,0.0,50.0,0.0,0.0,0.0,25.0,15.0,25.0,25.0,15.0,15.0,7.0,9.0,8.0,9.0,9.0,7.0,9.0,1,0
44,33.0,2,Male,24.0,30.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,3.0,3.0,Psychology,Seemed like a fun night out,Once a week,Several times a week,9.0,1.0,8.0,7.0,8.0,8.0,10.0,6.0,7.0,8.0,1.0,7.0,3.0,8.0,1.0,6.0,8.0,-0.15,30.0,20.0,30.0,10.0,0.0,10.0,25.0,15.0,25.0,25.0,15.0,15.0,7.0,9.0,8.0,9.0,9.0,7.0,6.0,1,0
44,34.0,2,Male,24.0,21.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,0.15239999999999998,3.0,3.0,Psychology,Seemed like a fun night out,Once a week,Several times a week,9.0,1.0,8.0,7.0,8.0,8.0,10.0,6.0,7.0,8.0,1.0,7.0,3.0,8.0,1.0,6.0,8.0,-0.24,30.0,5.0,30.0,15.0,15.0,5.0,25.0,15.0,25.0,25.0,15.0,15.0,7.0,9.0,8.0,9.0,9.0,7.0,8.0,1,0
44,35.0,2,Male,24.0,25.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,3.0,3.0,Psychology,Seemed like a fun night out,Once a week,Several times a week,9.0,1.0,8.0,7.0,8.0,8.0,10.0,6.0,7.0,8.0,1.0,7.0,3.0,8.0,1.0,6.0,8.0,-0.09,20.0,23.0,23.0,22.0,7.0,5.0,25.0,15.0,25.0,25.0,15.0,15.0,7.0,9.0,8.0,9.0,9.0,7.0,8.0,1,0
44,36.0,2,Male,24.0,26.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,3.0,3.0,Psychology,Seemed like a fun night out,Once a week,Several times a week,9.0,1.0,8.0,7.0,8.0,8.0,10.0,6.0,7.0,8.0,1.0,7.0,3.0,8.0,1.0,6.0,8.0,0.48,20.0,25.0,20.0,15.0,15.0,5.0,25.0,15.0,25.0,25.0,15.0,15.0,7.0,9.0,8.0,9.0,9.0,7.0,9.0,1,0
44,37.0,2,Male,24.0,27.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,3.0,3.0,Psychology,Seemed like a fun night out,Once a week,Several times a week,9.0,1.0,8.0,7.0,8.0,8.0,10.0,6.0,7.0,8.0,1.0,7.0,3.0,8.0,1.0,6.0,8.0,0.31,10.0,10.0,30.0,25.0,10.0,15.0,25.0,15.0,25.0,25.0,15.0,15.0,7.0,9.0,8.0,9.0,9.0,7.0,6.0,1,1
44,38.0,2,Male,24.0,23.0,European/Caucasian-American,Black/African American,0,0.10790000000000004,3.0,3.0,Psychology,Seemed like a fun night out,Once a week,Several times a week,9.0,1.0,8.0,7.0,8.0,8.0,10.0,6.0,7.0,8.0,1.0,7.0,3.0,8.0,1.0,6.0,8.0,-0.16,50.0,10.0,20.0,10.0,10.0,0.0,25.0,15.0,25.0,25.0,15.0,15.0,7.0,9.0,8.0,9.0,9.0,7.0,7.0,1,0
44,39.0,2,Male,24.0,24.0,European/Caucasian-American,Latino/Hispanic American,0,0.20549999999999996,3.0,3.0,Psychology,Seemed like a fun night out,Once a week,Several times a week,9.0,1.0,8.0,7.0,8.0,8.0,10.0,6.0,7.0,8.0,1.0,7.0,3.0,8.0,1.0,6.0,8.0,-0.01,20.0,20.0,20.0,15.0,15.0,10.0,25.0,15.0,25.0,25.0,15.0,15.0,7.0,9.0,8.0,9.0,9.0,7.0,5.0,1,0
45,21.0,2,Male,28.0,21.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,0.15239999999999998,6.0,6.0,Finance,To meet new people,Several times a year,Once a week,9.0,7.0,3.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,3.0,0.01,12.0,18.0,20.0,16.0,16.0,18.0,25.0,15.0,25.0,15.0,0.0,20.0,7.0,8.0,6.0,8.0,7.0,7.0,7.0,1,0
45,22.0,2,Male,28.0,27.0,European/Caucasian-American,Black/African American,0,0.10790000000000004,6.0,6.0,Finance,To meet new people,Several times a year,Once a week,9.0,7.0,3.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,3.0,-0.02,20.0,20.0,20.0,10.0,10.0,20.0,25.0,15.0,25.0,15.0,0.0,20.0,7.0,8.0,6.0,8.0,7.0,7.0,6.0,1,1
45,23.0,2,Male,28.0,21.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,0.15239999999999998,6.0,6.0,Finance,To meet new people,Several times a year,Once a week,9.0,7.0,3.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,3.0,-0.1,10.0,20.0,40.0,10.0,10.0,10.0,25.0,15.0,25.0,15.0,0.0,20.0,7.0,8.0,6.0,8.0,7.0,7.0,7.0,1,1
45,24.0,2,Male,28.0,27.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,6.0,6.0,Finance,To meet new people,Several times a year,Once a week,9.0,7.0,3.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,3.0,-0.19,10.0,20.0,20.0,15.0,20.0,15.0,25.0,15.0,25.0,15.0,0.0,20.0,7.0,8.0,6.0,8.0,7.0,7.0,5.0,1,0
45,25.0,2,Male,28.0,25.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,6.0,6.0,Finance,To meet new people,Several times a year,Once a week,9.0,7.0,3.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,3.0,-0.01,20.0,20.0,15.0,15.0,15.0,15.0,25.0,15.0,25.0,15.0,0.0,20.0,7.0,8.0,6.0,8.0,7.0,7.0,7.0,1,0
45,26.0,2,Male,28.0,23.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,6.0,6.0,Finance,To meet new people,Several times a year,Once a week,9.0,7.0,3.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,3.0,-0.06,20.0,20.0,20.0,15.0,15.0,10.0,25.0,15.0,25.0,15.0,0.0,20.0,7.0,8.0,6.0,8.0,7.0,7.0,8.0,1,0
45,27.0,2,Male,28.0,22.0,European/Caucasian-American,Latino/Hispanic American,0,0.20549999999999996,6.0,6.0,Finance,To meet new people,Several times a year,Once a week,9.0,7.0,3.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,3.0,-0.27,17.0,10.0,18.0,20.0,25.0,10.0,25.0,15.0,25.0,15.0,0.0,20.0,7.0,8.0,6.0,8.0,7.0,7.0,8.0,1,0
45,28.0,2,Male,28.0,26.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,6.0,6.0,Finance,To meet new people,Several times a year,Once a week,9.0,7.0,3.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,3.0,,,,,,,,25.0,15.0,25.0,15.0,0.0,20.0,7.0,8.0,6.0,8.0,7.0,7.0,8.0,1,0
45,29.0,2,Male,28.0,22.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,6.0,6.0,Finance,To meet new people,Several times a year,Once a week,9.0,7.0,3.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,3.0,0.08,20.0,22.0,18.0,15.0,15.0,10.0,25.0,15.0,25.0,15.0,0.0,20.0,7.0,8.0,6.0,8.0,7.0,7.0,7.0,1,1
45,30.0,2,Male,28.0,23.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,6.0,6.0,Finance,To meet new people,Several times a year,Once a week,9.0,7.0,3.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,3.0,-0.41,10.0,20.0,20.0,20.0,20.0,10.0,25.0,15.0,25.0,15.0,0.0,20.0,7.0,8.0,6.0,8.0,7.0,7.0,6.0,1,0
45,31.0,2,Male,28.0,24.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,6.0,6.0,Finance,To meet new people,Several times a year,Once a week,9.0,7.0,3.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,3.0,-0.38,35.0,10.0,20.0,20.0,10.0,5.0,25.0,15.0,25.0,15.0,0.0,20.0,7.0,8.0,6.0,8.0,7.0,7.0,8.0,1,0
45,32.0,2,Male,28.0,27.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,0.15239999999999998,6.0,6.0,Finance,To meet new people,Several times a year,Once a week,9.0,7.0,3.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,3.0,-0.19,50.0,0.0,50.0,0.0,0.0,0.0,25.0,15.0,25.0,15.0,0.0,20.0,7.0,8.0,6.0,8.0,7.0,7.0,7.0,1,0
45,33.0,2,Male,28.0,30.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,6.0,6.0,Finance,To meet new people,Several times a year,Once a week,9.0,7.0,3.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,3.0,-0.41,30.0,20.0,30.0,10.0,0.0,10.0,25.0,15.0,25.0,15.0,0.0,20.0,7.0,8.0,6.0,8.0,7.0,7.0,6.0,0,0
45,34.0,2,Male,28.0,21.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,0.15239999999999998,6.0,6.0,Finance,To meet new people,Several times a year,Once a week,9.0,7.0,3.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,3.0,-0.05,30.0,5.0,30.0,15.0,15.0,5.0,25.0,15.0,25.0,15.0,0.0,20.0,7.0,8.0,6.0,8.0,7.0,7.0,7.0,1,0
45,35.0,2,Male,28.0,25.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,6.0,6.0,Finance,To meet new people,Several times a year,Once a week,9.0,7.0,3.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,3.0,-0.01,20.0,23.0,23.0,22.0,7.0,5.0,25.0,15.0,25.0,15.0,0.0,20.0,7.0,8.0,6.0,8.0,7.0,7.0,7.0,1,1
45,36.0,2,Male,28.0,26.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,6.0,6.0,Finance,To meet new people,Several times a year,Once a week,9.0,7.0,3.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,3.0,-0.06,20.0,25.0,20.0,15.0,15.0,5.0,25.0,15.0,25.0,15.0,0.0,20.0,7.0,8.0,6.0,8.0,7.0,7.0,7.0,1,0
45,37.0,2,Male,28.0,27.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,6.0,6.0,Finance,To meet new people,Several times a year,Once a week,9.0,7.0,3.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,3.0,-0.01,10.0,10.0,30.0,25.0,10.0,15.0,25.0,15.0,25.0,15.0,0.0,20.0,7.0,8.0,6.0,8.0,7.0,7.0,7.0,1,0
45,38.0,2,Male,28.0,23.0,European/Caucasian-American,Black/African American,0,0.10790000000000004,6.0,6.0,Finance,To meet new people,Several times a year,Once a week,9.0,7.0,3.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,3.0,-0.19,50.0,10.0,20.0,10.0,10.0,0.0,25.0,15.0,25.0,15.0,0.0,20.0,7.0,8.0,6.0,8.0,7.0,7.0,7.0,1,0
45,39.0,2,Male,28.0,24.0,European/Caucasian-American,Latino/Hispanic American,0,0.20549999999999996,6.0,6.0,Finance,To meet new people,Several times a year,Once a week,9.0,7.0,3.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,3.0,-0.08,20.0,20.0,20.0,15.0,15.0,10.0,25.0,15.0,25.0,15.0,0.0,20.0,7.0,8.0,6.0,8.0,7.0,7.0,5.0,0,0
46,21.0,2,Male,26.0,21.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,0.15239999999999998,2.0,3.0,Finance,To meet new people,Several times a year,Twice a week,10.0,7.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,0.22,12.0,18.0,20.0,16.0,16.0,18.0,20.0,35.0,20.0,10.0,10.0,5.0,7.0,8.0,5.0,7.0,7.0,7.0,8.0,0,0
46,22.0,2,Male,26.0,27.0,European/Caucasian-American,Black/African American,0,0.10790000000000004,2.0,3.0,Finance,To meet new people,Several times a year,Twice a week,10.0,7.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,-0.33,20.0,20.0,20.0,10.0,10.0,20.0,20.0,35.0,20.0,10.0,10.0,5.0,7.0,8.0,5.0,7.0,7.0,7.0,5.0,0,0
46,23.0,2,Male,26.0,21.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,0.15239999999999998,2.0,3.0,Finance,To meet new people,Several times a year,Twice a week,10.0,7.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,-0.52,10.0,20.0,40.0,10.0,10.0,10.0,20.0,35.0,20.0,10.0,10.0,5.0,7.0,8.0,5.0,7.0,7.0,7.0,8.0,0,0
46,24.0,2,Male,26.0,27.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,2.0,3.0,Finance,To meet new people,Several times a year,Twice a week,10.0,7.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,0.24,10.0,20.0,20.0,15.0,20.0,15.0,20.0,35.0,20.0,10.0,10.0,5.0,7.0,8.0,5.0,7.0,7.0,7.0,8.0,0,0
46,25.0,2,Male,26.0,25.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,2.0,3.0,Finance,To meet new people,Several times a year,Twice a week,10.0,7.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,-0.24,20.0,20.0,15.0,15.0,15.0,15.0,20.0,35.0,20.0,10.0,10.0,5.0,7.0,8.0,5.0,7.0,7.0,7.0,9.5,1,0
46,26.0,2,Male,26.0,23.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,2.0,3.0,Finance,To meet new people,Several times a year,Twice a week,10.0,7.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,0.22,20.0,20.0,20.0,15.0,15.0,10.0,20.0,35.0,20.0,10.0,10.0,5.0,7.0,8.0,5.0,7.0,7.0,7.0,9.5,1,0
46,27.0,2,Male,26.0,22.0,European/Caucasian-American,Latino/Hispanic American,0,0.20549999999999996,2.0,3.0,Finance,To meet new people,Several times a year,Twice a week,10.0,7.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,0.29,17.0,10.0,18.0,20.0,25.0,10.0,20.0,35.0,20.0,10.0,10.0,5.0,7.0,8.0,5.0,7.0,7.0,7.0,9.5,1,1
46,28.0,2,Male,26.0,26.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,2.0,3.0,Finance,To meet new people,Several times a year,Twice a week,10.0,7.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,,,,,,,,20.0,35.0,20.0,10.0,10.0,5.0,7.0,8.0,5.0,7.0,7.0,7.0,8.0,1,1
46,29.0,2,Male,26.0,22.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,2.0,3.0,Finance,To meet new people,Several times a year,Twice a week,10.0,7.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,0.1,20.0,22.0,18.0,15.0,15.0,10.0,20.0,35.0,20.0,10.0,10.0,5.0,7.0,8.0,5.0,7.0,7.0,7.0,7.0,0,0
46,30.0,2,Male,26.0,23.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,2.0,3.0,Finance,To meet new people,Several times a year,Twice a week,10.0,7.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,-0.02,10.0,20.0,20.0,20.0,20.0,10.0,20.0,35.0,20.0,10.0,10.0,5.0,7.0,8.0,5.0,7.0,7.0,7.0,7.0,0,0
46,31.0,2,Male,26.0,24.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,2.0,3.0,Finance,To meet new people,Several times a year,Twice a week,10.0,7.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,-0.34,35.0,10.0,20.0,20.0,10.0,5.0,20.0,35.0,20.0,10.0,10.0,5.0,7.0,8.0,5.0,7.0,7.0,7.0,8.0,1,0
46,32.0,2,Male,26.0,27.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,0.15239999999999998,2.0,3.0,Finance,To meet new people,Several times a year,Twice a week,10.0,7.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,-0.33,50.0,0.0,50.0,0.0,0.0,0.0,20.0,35.0,20.0,10.0,10.0,5.0,7.0,8.0,5.0,7.0,7.0,7.0,8.0,1,0
46,33.0,2,Male,26.0,30.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,2.0,3.0,Finance,To meet new people,Several times a year,Twice a week,10.0,7.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,-0.49,30.0,20.0,30.0,10.0,0.0,10.0,20.0,35.0,20.0,10.0,10.0,5.0,7.0,8.0,5.0,7.0,7.0,7.0,7.0,0,0
46,34.0,2,Male,26.0,21.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,0.15239999999999998,2.0,3.0,Finance,To meet new people,Several times a year,Twice a week,10.0,7.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,-0.08,30.0,5.0,30.0,15.0,15.0,5.0,20.0,35.0,20.0,10.0,10.0,5.0,7.0,8.0,5.0,7.0,7.0,7.0,8.0,1,1
46,35.0,2,Male,26.0,25.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,2.0,3.0,Finance,To meet new people,Several times a year,Twice a week,10.0,7.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,0.01,20.0,23.0,23.0,22.0,7.0,5.0,20.0,35.0,20.0,10.0,10.0,5.0,7.0,8.0,5.0,7.0,7.0,7.0,8.0,1,1
46,36.0,2,Male,26.0,26.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,2.0,3.0,Finance,To meet new people,Several times a year,Twice a week,10.0,7.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,0.29,20.0,25.0,20.0,15.0,15.0,5.0,20.0,35.0,20.0,10.0,10.0,5.0,7.0,8.0,5.0,7.0,7.0,7.0,6.0,0,0
46,37.0,2,Male,26.0,27.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,2.0,3.0,Finance,To meet new people,Several times a year,Twice a week,10.0,7.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,0.09,10.0,10.0,30.0,25.0,10.0,15.0,20.0,35.0,20.0,10.0,10.0,5.0,7.0,8.0,5.0,7.0,7.0,7.0,7.0,0,0
46,38.0,2,Male,26.0,23.0,European/Caucasian-American,Black/African American,0,0.10790000000000004,2.0,3.0,Finance,To meet new people,Several times a year,Twice a week,10.0,7.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,-0.32,50.0,10.0,20.0,10.0,10.0,0.0,20.0,35.0,20.0,10.0,10.0,5.0,7.0,8.0,5.0,7.0,7.0,7.0,8.0,1,0
46,39.0,2,Male,26.0,24.0,European/Caucasian-American,Latino/Hispanic American,0,0.20549999999999996,2.0,3.0,Finance,To meet new people,Several times a year,Twice a week,10.0,7.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,-0.17,20.0,20.0,20.0,15.0,15.0,10.0,20.0,35.0,20.0,10.0,10.0,5.0,7.0,8.0,5.0,7.0,7.0,7.0,8.0,0,0
47,21.0,2,Male,30.0,21.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,0.15239999999999998,2.0,2.0,Finance&Economics,Seemed like a fun night out,Several times a year,Several times a week,6.0,7.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,-0.06,12.0,18.0,20.0,16.0,16.0,18.0,20.0,20.0,25.0,25.0,5.0,5.0,8.0,7.0,9.0,9.0,3.0,8.0,5.0,1,0
47,22.0,2,Male,30.0,27.0,European/Caucasian-American,Black/African American,0,0.10790000000000004,2.0,2.0,Finance&Economics,Seemed like a fun night out,Several times a year,Several times a week,6.0,7.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,0.27,20.0,20.0,20.0,10.0,10.0,20.0,20.0,20.0,25.0,25.0,5.0,5.0,8.0,7.0,9.0,9.0,3.0,8.0,4.0,1,0
47,23.0,2,Male,30.0,21.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,0.15239999999999998,2.0,2.0,Finance&Economics,Seemed like a fun night out,Several times a year,Several times a week,6.0,7.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,0.21,10.0,20.0,40.0,10.0,10.0,10.0,20.0,20.0,25.0,25.0,5.0,5.0,8.0,7.0,9.0,9.0,3.0,8.0,6.0,1,0
47,24.0,2,Male,30.0,27.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,2.0,2.0,Finance&Economics,Seemed like a fun night out,Several times a year,Several times a week,6.0,7.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,0.04,10.0,20.0,20.0,15.0,20.0,15.0,20.0,20.0,25.0,25.0,5.0,5.0,8.0,7.0,9.0,9.0,3.0,8.0,6.0,1,0
47,25.0,2,Male,30.0,25.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,2.0,2.0,Finance&Economics,Seemed like a fun night out,Several times a year,Several times a week,6.0,7.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,-0.05,20.0,20.0,15.0,15.0,15.0,15.0,20.0,20.0,25.0,25.0,5.0,5.0,8.0,7.0,9.0,9.0,3.0,8.0,6.0,1,0
47,26.0,2,Male,30.0,23.0,European/Caucasian-American,European/Caucasian-American,1,0.21649999999999997,2.0,2.0,Finance&Economics,Seemed like a fun night out,Several times a year,Several times a week,6.0,7.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,-0.05,20.0,20.0,20.0,15.0,15.0,10.0,20.0,20.0,25.0,25.0,5.0,5.0,8.0,7.0,9.0,9.0,3.0,8.0,6.0,1,0
47,27.0,2,Male,30.0,22.0,European/Caucasian-American,Latino/Hispanic American,0,0.20549999999999996,2.0,2.0,Finance&Economics,Seemed like a fun night out,Several times a year,Several times a week,6.0,7.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,-0.28,17.0,10.0,18.0,20.0,25.0,10.0,20.0,20.0,25.0,25.0,5.0,5.0,8.0,7.0,9.0,9.0,3.0,8.0,7.0,1,0
