id,wave,gender,age,age_o,race,race_o,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,expected_num_interested_in_me,expected_num_matches,match
-3111166419794057813,4,male,22.0,28.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,3.0,2.0,financial math,10.0,10.0,20.0,20.0,20.0,20.0,40.0,8.0,10.0,12.0,10.0,20.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,0.04,7.0,14.0,5.0,0
-3111166419794057813,4,male,22.0,25.0,Asian/Pacific Islander/Asian-American,Other,0,3.0,2.0,financial math,20.0,20.0,20.0,20.0,10.0,10.0,40.0,8.0,10.0,12.0,10.0,20.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,0.19,7.0,14.0,5.0,0
-3111166419794057813,4,male,22.0,35.0,Asian/Pacific Islander/Asian-American,Latino/Hispanic American,0,3.0,2.0,financial math,10.0,32.0,20.0,12.0,11.0,15.0,40.0,8.0,10.0,12.0,10.0,20.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,0.17,7.0,14.0,5.0,0
-3111166419794057813,4,male,22.0,32.0,Asian/Pacific Islander/Asian-American,Latino/Hispanic American,0,3.0,2.0,financial math,30.0,30.0,30.0,5.0,0.0,5.0,40.0,8.0,10.0,12.0,10.0,20.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,0.17,7.0,14.0,5.0,0
-3111166419794057813,4,male,22.0,30.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,3.0,2.0,financial math,20.0,25.0,15.0,15.0,15.0,10.0,40.0,8.0,10.0,12.0,10.0,20.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,0.18,7.0,14.0,5.0,0
-3111166419794057813,4,male,22.0,22.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,3.0,2.0,financial math,15.0,20.0,20.0,20.0,5.0,20.0,40.0,8.0,10.0,12.0,10.0,20.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,-0.13,7.0,14.0,5.0,0
-3111166419794057813,4,male,22.0,23.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,3.0,2.0,financial math,15.0,15.0,20.0,15.0,15.0,20.0,40.0,8.0,10.0,12.0,10.0,20.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,-0.16,7.0,14.0,5.0,0
-3111166419794057813,4,male,22.0,23.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,3.0,2.0,financial math,15.0,15.0,20.0,15.0,20.0,15.0,40.0,8.0,10.0,12.0,10.0,20.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,-0.46,7.0,14.0,5.0,0
-3111166419794057813,4,male,22.0,27.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,3.0,2.0,financial math,25.0,15.0,20.0,20.0,20.0,0.0,40.0,8.0,10.0,12.0,10.0,20.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,0.31,7.0,14.0,5.0,0
-3111166419794057813,4,male,22.0,23.0,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,3.0,2.0,financial math,15.0,21.0,18.0,18.0,10.0,18.0,40.0,8.0,10.0,12.0,10.0,20.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,0.08,7.0,14.0,5.0,0
-3111166419794057813,4,male,22.0,25.0,Asian/Pacific Islander/Asian-American,Other,0,3.0,2.0,financial math,15.0,3.0,50.0,20.0,2.0,10.0,40.0,8.0,10.0,12.0,10.0,20.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,-0.19,7.0,14.0,5.0,0
-3111166419794057813,4,male,22.0,29.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,3.0,2.0,financial math,10.0,20.0,20.0,20.0,20.0,10.0,40.0,8.0,10.0,12.0,10.0,20.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,0.16,7.0,14.0,5.0,0
-3111166419794057813,4,male,22.0,29.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,3.0,2.0,financial math,14.0,20.0,18.0,24.0,18.0,6.0,40.0,8.0,10.0,12.0,10.0,20.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,0.05,7.0,14.0,5.0,0
2579883081947561456,4,male,32.0,34.0,European/Caucasian-American,European/Caucasian-American,1,2.0,6.0,Chemistry,10.0,10.0,30.0,20.0,10.0,20.0,30.0,10.0,30.0,20.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,0.02,6.0,18.0,8.0,0
2579883081947561456,4,male,32.0,22.0,European/Caucasian-American,European/Caucasian-American,1,2.0,6.0,Chemistry,15.0,20.0,20.0,20.0,15.0,10.0,30.0,10.0,30.0,20.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,0.0,6.0,18.0,8.0,0
2579883081947561456,4,male,32.0,23.0,European/Caucasian-American,Latino/Hispanic American,0,2.0,6.0,Chemistry,10.0,25.0,20.0,10.0,20.0,15.0,30.0,10.0,30.0,20.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,0.07,6.0,18.0,8.0,0
2579883081947561456,4,male,32.0,26.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,2.0,6.0,Chemistry,10.0,20.0,15.0,20.0,20.0,15.0,30.0,10.0,30.0,20.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,-0.15,6.0,18.0,8.0,0
2579883081947561456,4,male,32.0,27.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,2.0,6.0,Chemistry,10.0,20.0,20.0,10.0,20.0,20.0,30.0,10.0,30.0,20.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,0.06,6.0,18.0,8.0,1
2579883081947561456,4,male,32.0,28.0,European/Caucasian-American,European/Caucasian-American,1,2.0,6.0,Chemistry,10.0,10.0,20.0,20.0,20.0,20.0,30.0,10.0,30.0,20.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,0.11,6.0,18.0,8.0,0
2579883081947561456,4,male,32.0,25.0,European/Caucasian-American,Other,0,2.0,6.0,Chemistry,20.0,20.0,20.0,20.0,10.0,10.0,30.0,10.0,30.0,20.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,-0.01,6.0,18.0,8.0,0
2579883081947561456,4,male,32.0,35.0,European/Caucasian-American,Latino/Hispanic American,0,2.0,6.0,Chemistry,10.0,32.0,20.0,12.0,11.0,15.0,30.0,10.0,30.0,20.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,-0.18,6.0,18.0,8.0,0
2579883081947561456,4,male,32.0,32.0,European/Caucasian-American,Latino/Hispanic American,0,2.0,6.0,Chemistry,30.0,30.0,30.0,5.0,0.0,5.0,30.0,10.0,30.0,20.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,0.1,6.0,18.0,8.0,0
2579883081947561456,4,male,32.0,30.0,European/Caucasian-American,European/Caucasian-American,1,2.0,6.0,Chemistry,20.0,25.0,15.0,15.0,15.0,10.0,30.0,10.0,30.0,20.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,-0.08,6.0,18.0,8.0,0
2579883081947561456,4,male,32.0,22.0,European/Caucasian-American,European/Caucasian-American,1,2.0,6.0,Chemistry,15.0,20.0,20.0,20.0,5.0,20.0,30.0,10.0,30.0,20.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,-0.28,6.0,18.0,8.0,0
2579883081947561456,4,male,32.0,23.0,European/Caucasian-American,European/Caucasian-American,1,2.0,6.0,Chemistry,15.0,15.0,20.0,15.0,15.0,20.0,30.0,10.0,30.0,20.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,0.42,6.0,18.0,8.0,0
2579883081947561456,4,male,32.0,23.0,European/Caucasian-American,European/Caucasian-American,1,2.0,6.0,Chemistry,15.0,15.0,20.0,15.0,20.0,15.0,30.0,10.0,30.0,20.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,0.26,6.0,18.0,8.0,0
2579883081947561456,4,male,32.0,27.0,European/Caucasian-American,European/Caucasian-American,1,2.0,6.0,Chemistry,25.0,15.0,20.0,20.0,20.0,0.0,30.0,10.0,30.0,20.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,-0.35,6.0,18.0,8.0,0
2579883081947561456,4,male,32.0,23.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,2.0,6.0,Chemistry,15.0,21.0,18.0,18.0,10.0,18.0,30.0,10.0,30.0,20.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,0.22,6.0,18.0,8.0,0
2579883081947561456,4,male,32.0,25.0,European/Caucasian-American,Other,0,2.0,6.0,Chemistry,15.0,3.0,50.0,20.0,2.0,10.0,30.0,10.0,30.0,20.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,-0.21,6.0,18.0,8.0,0
2579883081947561456,4,male,32.0,29.0,European/Caucasian-American,European/Caucasian-American,1,2.0,6.0,Chemistry,10.0,20.0,20.0,20.0,20.0,10.0,30.0,10.0,30.0,20.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,0.12,6.0,18.0,8.0,0
2579883081947561456,4,male,32.0,29.0,European/Caucasian-American,European/Caucasian-American,1,2.0,6.0,Chemistry,14.0,20.0,18.0,24.0,18.0,6.0,30.0,10.0,30.0,20.0,10.0,0.0,8.0,5.0,7.0,10.0,9.0,9.0,9.0,9.0,9.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,4.0,9.0,3.0,5.0,5.0,2.0,-0.15,6.0,18.0,8.0,0
-4447212205533284047,4,male,26.0,34.0,European/Caucasian-American,European/Caucasian-American,1,8.0,9.0,Business- MBA,10.0,10.0,30.0,20.0,10.0,20.0,40.0,5.0,20.0,10.0,10.0,15.0,8.0,8.0,8.0,9.0,9.0,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,-0.05,6.0,5.0,3.0,0
-4447212205533284047,4,male,26.0,22.0,European/Caucasian-American,European/Caucasian-American,1,8.0,9.0,Business- MBA,15.0,20.0,20.0,20.0,15.0,10.0,40.0,5.0,20.0,10.0,10.0,15.0,8.0,8.0,8.0,9.0,9.0,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,0.15,6.0,5.0,3.0,0
-4447212205533284047,4,male,26.0,23.0,European/Caucasian-American,Latino/Hispanic American,0,8.0,9.0,Business- MBA,10.0,25.0,20.0,10.0,20.0,15.0,40.0,5.0,20.0,10.0,10.0,15.0,8.0,8.0,8.0,9.0,9.0,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,0.21,6.0,5.0,3.0,0
-4447212205533284047,4,male,26.0,26.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,8.0,9.0,Business- MBA,10.0,20.0,15.0,20.0,20.0,15.0,40.0,5.0,20.0,10.0,10.0,15.0,8.0,8.0,8.0,9.0,9.0,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,-0.18,6.0,5.0,3.0,0
-4447212205533284047,4,male,26.0,27.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,8.0,9.0,Business- MBA,10.0,20.0,20.0,10.0,20.0,20.0,40.0,5.0,20.0,10.0,10.0,15.0,8.0,8.0,8.0,9.0,9.0,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,0.38,6.0,5.0,3.0,0
-4447212205533284047,4,male,26.0,28.0,European/Caucasian-American,European/Caucasian-American,1,8.0,9.0,Business- MBA,10.0,10.0,20.0,20.0,20.0,20.0,40.0,5.0,20.0,10.0,10.0,15.0,8.0,8.0,8.0,9.0,9.0,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,0.2,6.0,5.0,3.0,0
-4447212205533284047,4,male,26.0,25.0,European/Caucasian-American,Other,0,8.0,9.0,Business- MBA,20.0,20.0,20.0,20.0,10.0,10.0,40.0,5.0,20.0,10.0,10.0,15.0,8.0,8.0,8.0,9.0,9.0,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,0.06,6.0,5.0,3.0,0
-4447212205533284047,4,male,26.0,35.0,European/Caucasian-American,Latino/Hispanic American,0,8.0,9.0,Business- MBA,10.0,32.0,20.0,12.0,11.0,15.0,40.0,5.0,20.0,10.0,10.0,15.0,8.0,8.0,8.0,9.0,9.0,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,0.0,6.0,5.0,3.0,0
-4447212205533284047,4,male,26.0,32.0,European/Caucasian-American,Latino/Hispanic American,0,8.0,9.0,Business- MBA,30.0,30.0,30.0,5.0,0.0,5.0,40.0,5.0,20.0,10.0,10.0,15.0,8.0,8.0,8.0,9.0,9.0,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,0.1,6.0,5.0,3.0,0
-4447212205533284047,4,male,26.0,30.0,European/Caucasian-American,European/Caucasian-American,1,8.0,9.0,Business- MBA,20.0,25.0,15.0,15.0,15.0,10.0,40.0,5.0,20.0,10.0,10.0,15.0,8.0,8.0,8.0,9.0,9.0,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,0.12,6.0,5.0,3.0,0
-4447212205533284047,4,male,26.0,22.0,European/Caucasian-American,European/Caucasian-American,1,8.0,9.0,Business- MBA,15.0,20.0,20.0,20.0,5.0,20.0,40.0,5.0,20.0,10.0,10.0,15.0,8.0,8.0,8.0,9.0,9.0,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,0.13,6.0,5.0,3.0,0
-4447212205533284047,4,male,26.0,23.0,European/Caucasian-American,European/Caucasian-American,1,8.0,9.0,Business- MBA,15.0,15.0,20.0,15.0,15.0,20.0,40.0,5.0,20.0,10.0,10.0,15.0,8.0,8.0,8.0,9.0,9.0,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,0.62,6.0,5.0,3.0,0
-4447212205533284047,4,male,26.0,23.0,European/Caucasian-American,European/Caucasian-American,1,8.0,9.0,Business- MBA,15.0,15.0,20.0,15.0,20.0,15.0,40.0,5.0,20.0,10.0,10.0,15.0,8.0,8.0,8.0,9.0,9.0,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,0.34,6.0,5.0,3.0,0
-4447212205533284047,4,male,26.0,27.0,European/Caucasian-American,European/Caucasian-American,1,8.0,9.0,Business- MBA,25.0,15.0,20.0,20.0,20.0,0.0,40.0,5.0,20.0,10.0,10.0,15.0,8.0,8.0,8.0,9.0,9.0,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,-0.19,6.0,5.0,3.0,0
-4447212205533284047,4,male,26.0,23.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,8.0,9.0,Business- MBA,15.0,21.0,18.0,18.0,10.0,18.0,40.0,5.0,20.0,10.0,10.0,15.0,8.0,8.0,8.0,9.0,9.0,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,-0.05,6.0,5.0,3.0,0
-4447212205533284047,4,male,26.0,25.0,European/Caucasian-American,Other,0,8.0,9.0,Business- MBA,15.0,3.0,50.0,20.0,2.0,10.0,40.0,5.0,20.0,10.0,10.0,15.0,8.0,8.0,8.0,9.0,9.0,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,0.12,6.0,5.0,3.0,1
-4447212205533284047,4,male,26.0,29.0,European/Caucasian-American,European/Caucasian-American,1,8.0,9.0,Business- MBA,10.0,20.0,20.0,20.0,20.0,10.0,40.0,5.0,20.0,10.0,10.0,15.0,8.0,8.0,8.0,9.0,9.0,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,0.2,6.0,5.0,3.0,0
-4447212205533284047,4,male,26.0,29.0,European/Caucasian-American,European/Caucasian-American,1,8.0,9.0,Business- MBA,14.0,20.0,18.0,24.0,18.0,6.0,40.0,5.0,20.0,10.0,10.0,15.0,8.0,8.0,8.0,9.0,9.0,8.0,7.0,8.0,8.0,6.0,4.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,3.0,-0.06,6.0,5.0,3.0,0
-1132383313085504582,4,male,27.0,34.0,European/Caucasian-American,European/Caucasian-American,1,6.0,8.0,chemistry,10.0,10.0,30.0,20.0,10.0,20.0,20.0,15.0,25.0,15.0,20.0,5.0,9.0,8.0,7.0,9.0,9.0,8.0,3.0,8.0,9.0,8.0,8.0,9.0,5.0,8.0,7.0,3.0,8.0,7.0,6.0,8.0,3.0,7.0,0.19,8.0,3.0,3.0,0
-1132383313085504582,4,male,27.0,22.0,European/Caucasian-American,European/Caucasian-American,1,6.0,8.0,chemistry,15.0,20.0,20.0,20.0,15.0,10.0,20.0,15.0,25.0,15.0,20.0,5.0,9.0,8.0,7.0,9.0,9.0,8.0,3.0,8.0,9.0,8.0,8.0,9.0,5.0,8.0,7.0,3.0,8.0,7.0,6.0,8.0,3.0,7.0,0.63,8.0,3.0,3.0,0
-1132383313085504582,4,male,27.0,23.0,European/Caucasian-American,Latino/Hispanic American,0,6.0,8.0,chemistry,10.0,25.0,20.0,10.0,20.0,15.0,20.0,15.0,25.0,15.0,20.0,5.0,9.0,8.0,7.0,9.0,9.0,8.0,3.0,8.0,9.0,8.0,8.0,9.0,5.0,8.0,7.0,3.0,8.0,7.0,6.0,8.0,3.0,7.0,0.59,8.0,3.0,3.0,0
-1132383313085504582,4,male,27.0,26.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,6.0,8.0,chemistry,10.0,20.0,15.0,20.0,20.0,15.0,20.0,15.0,25.0,15.0,20.0,5.0,9.0,8.0,7.0,9.0,9.0,8.0,3.0,8.0,9.0,8.0,8.0,9.0,5.0,8.0,7.0,3.0,8.0,7.0,6.0,8.0,3.0,7.0,0.42,8.0,3.0,3.0,1
-1132383313085504582,4,male,27.0,27.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,6.0,8.0,chemistry,10.0,20.0,20.0,10.0,20.0,20.0,20.0,15.0,25.0,15.0,20.0,5.0,9.0,8.0,7.0,9.0,9.0,8.0,3.0,8.0,9.0,8.0,8.0,9.0,5.0,8.0,7.0,3.0,8.0,7.0,6.0,8.0,3.0,7.0,-0.12,8.0,3.0,3.0,0
-1132383313085504582,4,male,27.0,28.0,European/Caucasian-American,European/Caucasian-American,1,6.0,8.0,chemistry,10.0,10.0,20.0,20.0,20.0,20.0,20.0,15.0,25.0,15.0,20.0,5.0,9.0,8.0,7.0,9.0,9.0,8.0,3.0,8.0,9.0,8.0,8.0,9.0,5.0,8.0,7.0,3.0,8.0,7.0,6.0,8.0,3.0,7.0,0.53,8.0,3.0,3.0,1
-1132383313085504582,4,male,27.0,25.0,European/Caucasian-American,Other,0,6.0,8.0,chemistry,20.0,20.0,20.0,20.0,10.0,10.0,20.0,15.0,25.0,15.0,20.0,5.0,9.0,8.0,7.0,9.0,9.0,8.0,3.0,8.0,9.0,8.0,8.0,9.0,5.0,8.0,7.0,3.0,8.0,7.0,6.0,8.0,3.0,7.0,0.52,8.0,3.0,3.0,0
-1132383313085504582,4,male,27.0,35.0,European/Caucasian-American,Latino/Hispanic American,0,6.0,8.0,chemistry,10.0,32.0,20.0,12.0,11.0,15.0,20.0,15.0,25.0,15.0,20.0,5.0,9.0,8.0,7.0,9.0,9.0,8.0,3.0,8.0,9.0,8.0,8.0,9.0,5.0,8.0,7.0,3.0,8.0,7.0,6.0,8.0,3.0,7.0,0.51,8.0,3.0,3.0,0
-1132383313085504582,4,male,27.0,32.0,European/Caucasian-American,Latino/Hispanic American,0,6.0,8.0,chemistry,30.0,30.0,30.0,5.0,0.0,5.0,20.0,15.0,25.0,15.0,20.0,5.0,9.0,8.0,7.0,9.0,9.0,8.0,3.0,8.0,9.0,8.0,8.0,9.0,5.0,8.0,7.0,3.0,8.0,7.0,6.0,8.0,3.0,7.0,0.68,8.0,3.0,3.0,0
-1132383313085504582,4,male,27.0,30.0,European/Caucasian-American,European/Caucasian-American,1,6.0,8.0,chemistry,20.0,25.0,15.0,15.0,15.0,10.0,20.0,15.0,25.0,15.0,20.0,5.0,9.0,8.0,7.0,9.0,9.0,8.0,3.0,8.0,9.0,8.0,8.0,9.0,5.0,8.0,7.0,3.0,8.0,7.0,6.0,8.0,3.0,7.0,0.56,8.0,3.0,3.0,0
-1132383313085504582,4,male,27.0,22.0,European/Caucasian-American,European/Caucasian-American,1,6.0,8.0,chemistry,15.0,20.0,20.0,20.0,5.0,20.0,20.0,15.0,25.0,15.0,20.0,5.0,9.0,8.0,7.0,9.0,9.0,8.0,3.0,8.0,9.0,8.0,8.0,9.0,5.0,8.0,7.0,3.0,8.0,7.0,6.0,8.0,3.0,7.0,0.14,8.0,3.0,3.0,1
-1132383313085504582,4,male,27.0,23.0,European/Caucasian-American,European/Caucasian-American,1,6.0,8.0,chemistry,15.0,15.0,20.0,15.0,15.0,20.0,20.0,15.0,25.0,15.0,20.0,5.0,9.0,8.0,7.0,9.0,9.0,8.0,3.0,8.0,9.0,8.0,8.0,9.0,5.0,8.0,7.0,3.0,8.0,7.0,6.0,8.0,3.0,7.0,0.59,8.0,3.0,3.0,0
-1132383313085504582,4,male,27.0,23.0,European/Caucasian-American,European/Caucasian-American,1,6.0,8.0,chemistry,15.0,15.0,20.0,15.0,20.0,15.0,20.0,15.0,25.0,15.0,20.0,5.0,9.0,8.0,7.0,9.0,9.0,8.0,3.0,8.0,9.0,8.0,8.0,9.0,5.0,8.0,7.0,3.0,8.0,7.0,6.0,8.0,3.0,7.0,0.08,8.0,3.0,3.0,0
-1132383313085504582,4,male,27.0,27.0,European/Caucasian-American,European/Caucasian-American,1,6.0,8.0,chemistry,25.0,15.0,20.0,20.0,20.0,0.0,20.0,15.0,25.0,15.0,20.0,5.0,9.0,8.0,7.0,9.0,9.0,8.0,3.0,8.0,9.0,8.0,8.0,9.0,5.0,8.0,7.0,3.0,8.0,7.0,6.0,8.0,3.0,7.0,0.56,8.0,3.0,3.0,1
-1132383313085504582,4,male,27.0,23.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,6.0,8.0,chemistry,15.0,21.0,18.0,18.0,10.0,18.0,20.0,15.0,25.0,15.0,20.0,5.0,9.0,8.0,7.0,9.0,9.0,8.0,3.0,8.0,9.0,8.0,8.0,9.0,5.0,8.0,7.0,3.0,8.0,7.0,6.0,8.0,3.0,7.0,0.05,8.0,3.0,3.0,0
